model,train_dataset,test_dataset,repeat,seed,n_shared_features,insample_accuracy,insample_precision,insample_recall,insample_f1,insample_fpr,insample_auroc,crossdataset_accuracy,crossdataset_precision,crossdataset_recall,crossdataset_f1,crossdataset_fpr,crossdataset_auroc,f1_drop,recalibrated_accuracy,recalibrated_precision,recalibrated_recall,recalibrated_f1,recalibrated_fpr,recalibrated_auroc,recalibration_n_labeled_samples,f1_recovered_by_recalibration
xgb,CAM-LDS,CasinoLimit,10,52,17,0.936449359977087,0.9872461257098855,0.7884460160664181,0.876717598033978,0.004091968931918902,0.9612674200464764,0.8289927147406535,1.0,0.0008283948257184732,0.0016554183114733223,0.0,0.9605955837051847,0.8750621797225047,0.9669028340080972,0.9778407897500525,0.9876949188501114,0.9827431526729643,0.46578366445916114,0.7958625253516565,81812,0.981087734361491
xgb,CAM-LDS,CasinoLimit,11,53,17,0.9366035823657715,0.9872078484178128,0.7890225621708883,0.8770588109632351,0.004107410324114822,0.9612611104242895,0.829156305893644,1.0,0.0017842350092397885,0.0035621143693149292,0.0,0.9605663849187525,0.8734966965939202,0.9656882591093118,0.978215112607872,0.9859976662777129,0.982090971525173,0.45695364238410596,0.7991490788634684,81812,0.978528857155858
xgb,CAM-LDS,CasinoLimit,12,54,17,0.936471391746899,0.987247353224254,0.7885228888803475,0.8767656046327756,0.004091968931918902,0.9612644127230242,0.8289709025869214,1.0,0.0007009494679156311,0.0014009169638308711,0.0,0.9607188451109918,0.8753646876689448,0.9674089068825911,0.9783545234842913,0.9876949188501114,0.9830025337837838,0.45474613686534215,0.8002812830836044,81812,0.981601616819953
xgb,CAM-LDS,CasinoLimit,13,55,17,0.9358875498468792,0.9872147440536498,0.7864857593112196,0.8754920417593702,0.004091968931918902,0.961251915742047,0.8289054661257252,1.0,0.0003186133945071051,0.0006370238246910434,0.0,0.9607240486392654,0.8748550179346792,0.9669028340080972,0.9778407897500525,0.9876949188501114,0.9827431526729643,0.46578366445916114,0.8166548060371424,81812,0.9821061288482733
xgb,CAM-LDS,CasinoLimit,14,56,17,0.936460375861993,0.9872467394966071,0.7884844524733828,0.8767416018463117,0.004091968931918902,0.9612936416872464,0.8289163722025913,0.75,0.0005735041101127892,0.001146131805157593,3.947420360794221e-05,0.9652120314055621,0.8755954700411541,0.9657894736842105,0.9783180717819177,0.9859976662777129,0.9821428571428571,0.45474613686534215,0.797904473810723,81812,0.9809967253376995
xgb,CasinoLimit,CAM-LDS,0,42,17,0.9966736465558609,0.9809351168896112,1.0,0.9903758164778643,0.004013210700140791,0.9995222706595578,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.4481937359812292,0.544900098962966,0.7076039152752086,0.4188034188034188,0.002054593484003522,0.00408912626220479,0.001176877812391831,0.44415278341821823,9149,-0.44138659125269347
xgb,CasinoLimit,CAM-LDS,1,43,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995303476153844,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.4514494725410766,0.5448688489372031,0.7075059108895123,0.40425531914893614,0.002390037318126546,0.004751979991663193,0.0014537902388369677,0.4474754339133339,9149,-0.44072373752323507
xgb,CasinoLimit,CAM-LDS,2,44,17,0.9966736465558609,0.9809351168896112,1.0,0.9903758164778643,0.004013210700140791,0.9995196592530466,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.5330743738800796,0.544900098962966,0.7076039152752086,0.4188034188034188,0.002054593484003522,0.00408912626220479,0.001176877812391831,0.5465655044144492,9149,-0.44138659125269347
xgb,CasinoLimit,CAM-LDS,3,45,17,0.9966300222483968,0.9806899137607799,1.0,0.9902508282063417,0.004065842971618047,0.9995205237128677,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.5264887566161954,0.5447751106914434,0.707395655955604,0.36363636363636365,0.002012663004738144,0.004003169175597348,0.0014537902388369677,0.5406459327195634,9149,-0.44147254833930094
xgb,CasinoLimit,CAM-LDS,4,46,17,0.9966845526327269,0.980996436831906,1.0,0.9904070684758599,0.004000052632271477,0.9995218941877249,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.44191647946760715,0.5449313509609617,0.7076039152752086,0.4188034188034188,0.002054593484003522,0.00408912626220479,0.001176877812391831,0.43919127527887936,9149,-0.44138659125269347
